gridId;methodeId;nbClues;timeFound;timeEnd;v_0;v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;v_13;v_14;v_15;v_16;v_17;v_18;v_19;v_20;v_21;v_22;v_23;v_24;25
5_1:2013443021024133124014302;0;9;0.0032535000000000003;6.081179700000001;2;0;1;-1;-1;-1;3;-1;-1;-1;-1;2;4;-1;3;-1;-1;2;-1;-1;-1;-1;-1;0;-1;25
5_1:2013443021024133124014302;1;7;0.056497200000000004;7.2999969;-1;0;-1;3;-1;4;3;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;0;1;-1;-1;-1;-1;25
5_1:2013443021024133124014302;1;8;0.0032112;7.2999969;-1;0;-1;3;-1;4;-1;-1;-1;1;-1;-1;-1;-1;3;-1;-1;-1;4;-1;1;-1;-1;-1;2;25
5_1:2013443021024133124014302;2;7;97.41044980000001;99.68061920000001;2;-1;-1;3;-1;-1;-1;0;-1;1;-1;-1;4;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;0;-1;25
5_1:2013443021024133124014302;3;8;0.0038757;0.5000741000000001;-1;0;-1;-1;-1;4;-1;-1;-1;1;-1;2;-1;-1;3;-1;-1;2;4;-1;-1;-1;-1;0;-1;25
5_1:1420302341304122103443120;0;6;0.0736806;3.2160506;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;3;-1;-1;-1;-1;2;-1;-1;3;-1;-1;-1;1;-1;0;25
5_1:1420302341304122103443120;0;7;0.0366594;3.2160506;-1;-1;2;0;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;3;-1;-1;0;25
5_1:1420302341304122103443120;0;8;0.0031513;3.2160506;1;-1;2;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;2;-1;-1;3;-1;-1;3;-1;-1;0;25
5_1:1420302341304122103443120;1;6;0.28340350000000003;3.2503842;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;2;2;-1;-1;-1;4;-1;3;1;-1;-1;25
5_1:1420302341304122103443120;1;7;0.005411900000000001;3.2503842;-1;4;-1;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;-1;2;2;-1;-1;3;-1;-1;-1;1;-1;0;25
5_1:1420302341304122103443120;1;8;0.0031183;3.2503842;-1;-1;-1;0;-1;-1;-1;3;4;-1;-1;-1;-1;-1;2;2;-1;-1;3;-1;-1;-1;1;-1;0;25
5_1:1420302341304122103443120;2;6;28.8757048;29.400089;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;2;2;-1;-1;-1;4;-1;3;1;-1;-1;25
5_1:1420302341304122103443120;3;8;0.0036456;0.5001522;-1;4;2;-1;-1;0;-1;-1;-1;-1;3;-1;-1;1;-1;-1;1;0;-1;-1;-1;-1;-1;-1;0;25
5_1:4031202431231043124014023;0;7;0.011707200000000001;7.0571178;-1;0;-1;-1;2;-1;2;4;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;-1;3;25
5_1:4031202431231043124014023;0;8;0.0031552000000000004;7.0571178;-1;0;-1;-1;2;-1;2;-1;3;-1;-1;3;1;-1;-1;3;-1;-1;4;-1;-1;-1;-1;-1;-1;25
5_1:4031202431231043124014023;1;7;0.0070895;7.4616315;-1;-1;3;-1;-1;-1;2;-1;-1;1;-1;-1;-1;0;4;-1;1;-1;-1;-1;-1;-1;0;-1;-1;25
5_1:4031202431231043124014023;1;8;0.0032394000000000004;7.4616315;-1;-1;3;1;-1;-1;2;-1;-1;1;-1;-1;1;0;4;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;25
5_1:4031202431231043124014023;2;7;97.0233984;97.4836631;4;-1;-1;1;-1;-1;-1;4;-1;-1;2;-1;-1;-1;-1;-1;1;-1;-1;0;-1;-1;-1;-1;3;25
5_1:4031202431231043124014023;3;9;0.3476302;0.5006251;-1;0;-1;-1;-1;-1;2;4;-1;-1;2;-1;-1;0;-1;-1;-1;2;4;0;-1;-1;-1;-1;3;25
5_1:4031202431231043124014023;3;10;0.08700970000000001;0.5006251;-1;0;3;-1;-1;-1;2;4;-1;-1;2;-1;-1;0;-1;-1;-1;2;4;-1;1;-1;-1;-1;3;25
5_1:4031202431231043124014023;3;11;0.004169;0.5006251;-1;0;-1;-1;2;-1;2;4;-1;1;2;-1;-1;0;-1;-1;-1;2;4;-1;1;-1;-1;-1;3;25
5_1:3201443120012432430110432;0;7;0.008127200000000001;7.8374113;-1;-1;0;-1;4;-1;3;1;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;0;-1;1;-1;-1;-1;-1;25
5_1:3201443120012432430110432;0;8;0.0032693;7.8374113;-1;-1;0;-1;4;4;-1;1;-1;0;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;1;-1;-1;3;-1;25
5_1:3201443120012432430110432;1;7;0.0032505000000000004;7.3590629000000005;-1;-1;0;-1;4;-1;3;-1;2;-1;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;1;-1;-1;-1;2;25
5_1:3201443120012432430110432;2;7;97.2493936;97.2783483;-1;-1;-1;1;-1;-1;-1;1;-1;-1;0;-1;-1;-1;-1;-1;4;3;-1;-1;-1;0;-1;-1;2;25
5_1:3201443120012432430110432;3;9;0.0037224000000000003;0.5006406;3;-1;0;-1;-1;-1;-1;-1;2;0;-1;1;-1;-1;-1;-1;4;-1;-1;1;1;-1;4;-1;-1;25
5_1:4103203241103243241024103;0;6;0.0167233;3.1113232;-1;-1;-1;3;2;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;4;-1;-1;-1;4;1;-1;-1;25
5_1:4103203241103243241024103;0;8;0.0033383;3.1113232;-1;-1;0;3;2;-1;-1;-1;-1;1;-1;-1;3;2;-1;-1;-1;4;-1;-1;-1;4;-1;-1;-1;25
5_1:4103203241103243241024103;1;6;0.025554;3.1678390000000003;4;-1;-1;3;-1;-1;-1;-1;4;-1;-1;0;-1;-1;-1;-1;2;-1;-1;0;-1;-1;-1;-1;-1;25
5_1:4103203241103243241024103;1;8;0.0030598;3.1678390000000003;-1;1;-1;-1;2;0;-1;-1;4;-1;-1;-1;-1;-1;4;-1;2;-1;-1;0;-1;-1;1;-1;-1;25
5_1:4103203241103243241024103;2;6;28.9534249;29.4305704;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;1;-1;-1;2;-1;-1;-1;-1;1;-1;-1;4;-1;-1;3;25
5_1:4103203241103243241024103;3;9;0.2586311;0.5033853;-1;-1;-1;3;2;-1;3;2;-1;-1;-1;-1;-1;-1;4;3;-1;-1;1;-1;2;4;-1;-1;-1;25
5_1:4103203241103243241024103;3;10;0.0036318;0.5033853;-1;-1;-1;3;2;-1;3;2;-1;-1;-1;-1;3;-1;4;3;-1;-1;1;-1;2;4;-1;-1;-1;25
5_1:3204113402241300132440213;0;7;0.0193428;7.612283700000001;-1;2;-1;-1;1;-1;-1;-1;0;-1;-1;4;-1;3;-1;0;-1;-1;-1;-1;-1;-1;2;-1;-1;25
5_1:3204113402241300132440213;0;8;0.0028913000000000003;7.612283700000001;-1;2;-1;-1;1;-1;-1;-1;0;-1;-1;-1;1;-1;-1;0;-1;-1;-1;4;-1;0;2;-1;-1;25
5_1:3204113402241300132440213;1;7;0.0041319;7.2672208000000005;-1;-1;-1;4;-1;1;-1;4;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;-1;-1;2;-1;-1;25
5_1:3204113402241300132440213;1;9;0.0029983;7.2672208000000005;-1;-1;-1;4;1;1;-1;4;-1;-1;-1;-1;1;-1;0;0;-1;-1;-1;-1;-1;0;2;-1;-1;25
5_1:3204113402241300132440213;2;7;97.03224030000001;97.6930956;-1;-1;0;-1;-1;1;-1;-1;0;-1;-1;-1;-1;3;-1;-1;1;-1;-1;4;-1;-1;-1;-1;3;25
5_1:3204113402241300132440213;3;12;0.1424308;0.5013357;-1;2;0;-1;1;-1;-1;4;0;-1;2;-1;-1;-1;0;-1;1;-1;-1;4;4;-1;2;1;-1;25
5_1:3204113402241300132440213;3;13;0.0037528;0.5013357;-1;2;0;-1;1;-1;-1;4;0;-1;2;4;-1;-1;0;-1;1;-1;-1;4;4;-1;2;1;-1;25
5_1:4021312304014322304134120;0;7;0.033332600000000004;7.3305031000000005;-1;0;-1;-1;-1;-1;2;-1;0;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;1;3;-1;1;-1;-1;25
5_1:4021312304014322304134120;0;8;0.0030869;7.3305031000000005;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;0;-1;4;3;-1;-1;-1;0;4;-1;-1;-1;1;-1;0;25
5_1:4021312304014322304134120;1;7;0.014660300000000001;7.513135200000001;-1;-1;2;-1;3;-1;-1;-1;0;-1;0;-1;-1;-1;2;-1;-1;-1;4;-1;-1;-1;1;-1;-1;25
5_1:4021312304014322304134120;1;8;0.0043118;7.513135200000001;-1;-1;2;-1;3;-1;-1;-1;0;-1;-1;-1;4;-1;2;-1;-1;-1;4;-1;3;-1;-1;-1;0;25
5_1:4021312304014322304134120;2;7;97.14708230000001;97.8796937;4;-1;-1;-1;3;-1;-1;-1;0;-1;-1;-1;-1;-1;2;2;-1;0;-1;-1;-1;-1;1;-1;-1;25
5_1:4021312304014322304134120;3;10;0.0039683;0.500109;-1;-1;-1;1;3;-1;-1;3;-1;4;0;1;-1;-1;-1;-1;3;-1;4;-1;3;-1;1;-1;-1;25
5_1:3420123140013244201310432;0;7;0.005095000000000001;7.3013016;-1;-1;2;0;-1;-1;3;-1;-1;-1;-1;1;-1;-1;4;-1;-1;0;1;-1;-1;-1;-1;-1;-1;25
5_1:3420123140013244201310432;0;8;0.0029507;7.3013016;3;-1;2;0;-1;-1;3;-1;-1;-1;-1;1;-1;-1;4;-1;-1;0;-1;-1;-1;-1;4;-1;-1;25
5_1:3420123140013244201310432;1;7;0.09170060000000001;7.084492600000001;-1;-1;-1;0;-1;-1;3;-1;-1;-1;0;-1;-1;-1;4;-1;2;-1;-1;3;1;-1;-1;-1;-1;25
5_1:3420123140013244201310432;1;8;0.0032995000000000003;7.084492600000001;3;-1;-1;0;-1;-1;-1;-1;-1;0;-1;-1;3;-1;4;-1;2;-1;-1;3;1;-1;-1;-1;-1;25
5_1:3420123140013244201310432;2;7;97.0068135;97.3044552;-1;4;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;3;2;-1;-1;2;-1;1;-1;1;-1;-1;-1;-1;25
5_1:3420123140013244201310432;3;8;0.4782718;0.5019441;-1;-1;2;-1;-1;-1;3;-1;-1;0;-1;-1;-1;2;4;-1;-1;-1;1;-1;1;0;-1;-1;-1;25
5_1:3420123140013244201310432;3;9;0.0037655;0.5019441;3;-1;2;-1;-1;-1;3;-1;-1;0;-1;-1;-1;2;4;-1;-1;0;1;-1;1;-1;-1;-1;-1;25
5_1:2410312034312404031203421;0;7;0.0031933;7.3831315;-1;-1;1;-1;3;-1;2;-1;-1;-1;-1;-1;-1;4;-1;-1;-1;3;-1;-1;-1;-1;-1;2;1;25
5_1:2410312034312404031203421;1;7;0.0109542;7.0287962;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;3;-1;2;-1;-1;-1;-1;-1;1;2;0;3;-1;-1;-1;25
5_1:2410312034312404031203421;1;8;0.0031892;7.0287962;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;3;-1;2;-1;-1;-1;-1;-1;1;2;-1;-1;4;2;1;25
5_1:2410312034312404031203421;2;7;97.0241395;97.5740875;-1;-1;-1;0;-1;1;2;-1;-1;-1;-1;-1;-1;4;0;-1;-1;-1;-1;2;-1;3;-1;-1;-1;25
5_1:2410312034312404031203421;3;9;0.0037141;0.5008111000000001;-1;-1;1;0;-1;-1;2;-1;3;-1;-1;-1;2;-1;0;4;-1;-1;-1;-1;-1;3;-1;-1;1;25
5_1:0243110324240133124043102;0;7;0.0187935;7.3025891000000005;-1;2;4;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;3;-1;-1;2;-1;-1;-1;-1;-1;0;-1;25
5_1:0243110324240133124043102;0;8;0.0029212;7.3025891000000005;0;2;4;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;1;3;-1;-1;-1;-1;0;-1;-1;1;-1;-1;25
5_1:0243110324240133124043102;1;7;0.0033625;7.838240600000001;-1;-1;-1;-1;1;-1;-1;-1;2;-1;-1;4;0;-1;-1;3;-1;-1;4;-1;-1;-1;1;-1;-1;25
5_1:0243110324240133124043102;2;7;97.241444;98.14451860000001;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;0;1;-1;3;1;-1;-1;-1;4;3;-1;-1;-1;25
5_1:0243110324240133124043102;3;11;0.4451165;0.5135059000000001;-1;-1;4;3;-1;-1;-1;3;2;-1;2;4;-1;-1;-1;-1;1;-1;-1;0;4;-1;1;-1;2;25
5_1:0243110324240133124043102;3;12;0.4382286;0.5135059000000001;-1;-1;4;3;-1;-1;-1;3;2;-1;2;4;-1;-1;-1;-1;1;-1;4;0;4;-1;1;-1;2;25
5_1:0243110324240133124043102;3;13;0.1004652;0.5135059000000001;-1;-1;4;3;-1;-1;-1;3;2;4;2;4;-1;-1;-1;-1;1;-1;4;0;4;-1;1;-1;2;25
5_1:0243110324240133124043102;3;14;0.0038073000000000004;0.5135059000000001;-1;-1;4;3;-1;-1;-1;3;2;4;2;4;0;-1;-1;-1;1;-1;4;0;4;3;-1;-1;2;25
5_1:4301224301124303012401243;0;6;0.034185900000000005;3.181789;-1;3;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;4;-1;0;-1;-1;-1;-1;4;-1;1;-1;-1;-1;25
5_1:4301224301124303012401243;0;7;0.0138423;3.181789;4;-1;0;-1;2;-1;-1;-1;-1;-1;-1;-1;4;-1;0;-1;-1;-1;-1;4;-1;1;-1;-1;-1;25
5_1:4301224301124303012401243;0;8;0.0034254000000000003;3.181789;-1;-1;0;-1;2;-1;-1;-1;-1;-1;-1;-1;4;3;0;-1;0;-1;-1;4;-1;1;-1;-1;-1;25
5_1:4301224301124303012401243;1;6;0.1256779;3.2628892;-1;-1;0;1;-1;2;4;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;25
5_1:4301224301124303012401243;1;7;0.0116675;3.2628892;4;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;0;1;-1;-1;-1;-1;-1;4;3;25
5_1:4301224301124303012401243;1;8;0.0033149000000000004;3.2628892;-1;-1;-1;-1;2;2;-1;-1;-1;-1;1;-1;4;3;-1;-1;-1;1;-1;-1;-1;-1;-1;4;3;25
5_1:4301224301124303012401243;2;6;29.011820800000002;29.4431136;-1;-1;-1;1;-1;-1;4;-1;-1;-1;1;-1;-1;3;-1;-1;0;-1;-1;4;-1;-1;-1;-1;-1;25
5_1:4301224301124303012401243;3;9;0.13470300000000002;0.5004537;-1;3;-1;1;-1;2;-1;-1;0;-1;-1;2;-1;-1;-1;-1;-1;1;-1;4;-1;-1;2;-1;3;25
5_1:4301224301124303012401243;3;10;0.004020800000000001;0.5004537;-1;3;-1;1;-1;2;-1;-1;0;-1;1;2;-1;-1;-1;-1;-1;1;-1;4;-1;-1;2;-1;3;25
5_1:0243123140310241420340312;0;7;0.0074627;7.5888074;-1;2;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;4;-1;4;-1;0;-1;-1;-1;3;1;-1;25
5_1:0243123140310241420340312;0;8;0.0030735000000000003;7.5888074;-1;2;-1;-1;-1;-1;-1;1;-1;-1;3;-1;0;-1;4;1;-1;-1;0;-1;-1;-1;3;-1;-1;25
5_1:0243123140310241420340312;1;7;0.0041306;7.6696945;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;4;-1;-1;2;0;-1;4;0;-1;-1;-1;25
5_1:0243123140310241420340312;1;8;0.0029891;7.6696945;-1;2;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;4;-1;-1;2;0;-1;4;0;-1;1;-1;25
5_1:0243123140310241420340312;2;7;97.1372032;97.2904086;-1;-1;4;-1;-1;2;-1;-1;4;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;3;-1;0;3;-1;-1;25
5_1:0243123140310241420340312;3;9;0.0036214000000000003;0.5024272000000001;-1;2;4;-1;-1;-1;-1;-1;4;-1;3;1;-1;-1;-1;-1;-1;2;-1;3;-1;-1;-1;1;2;25
5_1:1423020314320410142343102;0;7;0.0046541;7.7127039;-1;-1;-1;3;0;-1;-1;-1;-1;4;3;2;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;0;-1;25
5_1:1423020314320410142343102;0;8;0.0033805000000000003;7.7127039;-1;-1;-1;3;0;-1;-1;3;-1;4;-1;2;-1;-1;-1;0;1;-1;-1;-1;-1;-1;-1;0;-1;25
5_1:1423020314320410142343102;1;7;0.0151465;6.9842404;1;-1;-1;-1;-1;-1;-1;3;-1;4;3;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;0;2;25
5_1:1423020314320410142343102;1;8;0.0030706;6.9842404;1;-1;-1;-1;-1;-1;-1;3;-1;4;-1;-1;-1;-1;-1;-1;-1;-1;2;3;4;-1;-1;0;2;25
5_1:1423020314320410142343102;2;7;97.1973648;97.35401540000001;-1;-1;-1;3;-1;2;0;-1;-1;-1;-1;-1;-1;4;1;-1;-1;4;-1;-1;-1;3;-1;-1;-1;25
5_1:1423020314320410142343102;3;12;0.1981543;0.5004813;-1;-1;2;-1;0;2;0;-1;1;-1;3;-1;0;-1;-1;-1;1;-1;2;3;4;-1;-1;0;-1;25
5_1:1423020314320410142343102;3;13;0.0037994;0.5004813;-1;-1;2;-1;0;2;0;-1;-1;4;3;-1;0;-1;-1;-1;1;-1;2;3;4;-1;1;0;-1;25
5_1:0431213024324012014341230;0;6;0.0060851;3.099374;-1;-1;3;-1;-1;1;-1;-1;-1;4;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;2;3;-1;25
5_1:0431213024324012014341230;0;8;0.0030866;3.099374;-1;4;3;-1;-1;1;3;-1;-1;-1;-1;-1;-1;-1;1;-1;0;-1;-1;-1;-1;-1;2;-1;0;25
5_1:0431213024324012014341230;1;6;0.038866700000000004;3.1655191;0;-1;-1;1;-1;-1;3;-1;-1;4;-1;-1;-1;0;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;25
5_1:0431213024324012014341230;1;7;0.0054291;3.1655191;-1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;0;-1;2;-1;-1;-1;3;-1;-1;2;-1;0;25
5_1:0431213024324012014341230;1;8;0.0028926000000000004;3.1655191;-1;-1;-1;1;-1;1;-1;-1;2;-1;-1;2;-1;0;-1;2;-1;-1;-1;3;-1;-1;-1;-1;0;25
5_1:0431213024324012014341230;2;6;28.9419219;29.436807100000003;0;-1;3;-1;-1;-1;-1;0;-1;-1;-1;2;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;25
5_1:0431213024324012014341230;3;10;0.0647743;0.5012193;-1;4;-1;-1;2;-1;3;-1;2;-1;3;-1;4;-1;-1;-1;-1;1;-1;3;4;-1;2;-1;-1;25
5_1:0431213024324012014341230;3;11;0.004142;0.5012193;-1;4;-1;-1;2;-1;3;-1;2;-1;3;-1;4;-1;-1;-1;-1;-1;4;3;4;1;2;-1;-1;25
5_1:1430232410430212013401243;0;7;0.0223017;7.0309483;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;3;-1;-1;1;2;-1;1;-1;-1;-1;-1;2;4;-1;25
5_1:1430232410430212013401243;0;8;0.0030035;7.0309483;-1;-1;-1;0;-1;-1;-1;-1;1;0;4;3;-1;-1;-1;2;-1;-1;-1;-1;-1;-1;2;4;-1;25
5_1:1430232410430212013401243;1;7;0.0123928;7.3879394000000005;-1;-1;3;-1;-1;-1;-1;-1;1;0;-1;-1;-1;-1;1;2;-1;-1;-1;-1;-1;-1;2;4;-1;25
5_1:1430232410430212013401243;1;8;0.0029111000000000002;7.3879394000000005;1;-1;-1;-1;2;3;-1;-1;1;-1;-1;-1;0;-1;1;-1;-1;-1;-1;-1;-1;-1;2;4;-1;25
5_1:1430232410430212013401243;2;7;97.1842876;97.1887239;1;-1;-1;0;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;-1;2;0;-1;-1;-1;-1;-1;-1;4;3;25
5_1:1430232410430212013401243;3;8;0.0037213000000000003;0.5005687;-1;-1;-1;0;-1;3;2;-1;-1;-1;-1;3;0;-1;-1;-1;-1;-1;-1;4;-1;-1;2;4;-1;25
5_1:2041314230320410132443102;0;7;0.0756117;7.200911700000001;-1;0;-1;-1;3;-1;-1;-1;-1;0;-1;-1;-1;4;-1;-1;-1;3;-1;-1;4;-1;1;-1;-1;25
5_1:2041314230320410132443102;0;8;0.0042528;7.200911700000001;-1;-1;-1;-1;3;-1;-1;2;3;0;-1;-1;-1;-1;-1;-1;-1;3;2;-1;4;-1;1;-1;-1;25
5_1:2041314230320410132443102;0;9;0.0030404000000000004;7.200911700000001;-1;-1;-1;-1;3;1;-1;2;3;-1;-1;-1;-1;4;-1;-1;-1;3;2;-1;4;-1;1;-1;-1;25
5_1:2041314230320410132443102;1;7;0.0053875;7.586405600000001;-1;-1;-1;1;-1;1;-1;-1;-1;0;3;2;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;0;-1;25
5_1:2041314230320410132443102;1;8;0.003027;7.586405600000001;-1;-1;-1;1;3;1;-1;-1;3;0;-1;2;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;0;-1;25
5_1:2041314230320410132443102;2;7;96.813209;96.97820660000001;2;-1;4;-1;-1;-1;-1;-1;3;-1;-1;-1;0;-1;-1;-1;1;-1;-1;-1;4;3;-1;-1;-1;25
5_1:2041314230320410132443102;3;10;0.2532583;0.5000421;-1;-1;-1;1;3;1;-1;2;-1;-1;-1;2;-1;-1;-1;0;-1;3;-1;-1;-1;3;-1;0;2;25
5_1:2041314230320410132443102;3;11;0.17268460000000002;0.5000421;-1;0;-1;1;3;1;-1;2;-1;-1;3;2;-1;-1;-1;0;-1;3;-1;-1;-1;-1;-1;0;2;25
5_1:2041314230320410132443102;3;12;0.0645772;0.5000421;-1;0;-1;1;3;1;-1;2;-1;-1;3;2;0;-1;-1;0;-1;3;-1;-1;-1;-1;-1;0;2;25
5_1:2041314230320410132443102;3;13;0.003975;0.5000421;-1;0;-1;1;3;1;-1;2;-1;-1;-1;2;0;-1;1;0;-1;3;-1;-1;4;-1;-1;0;2;25
5_1:0412320314132403140242031;0;7;0.039575;7.279958400000001;-1;4;-1;-1;-1;-1;0;3;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;0;-1;4;-1;-1;-1;1;25
5_1:0412320314132403140242031;0;8;0.0032523;7.279958400000001;-1;4;-1;2;-1;2;0;-1;-1;-1;1;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;3;1;25
5_1:0412320314132403140242031;1;7;0.0922039;6.6594845000000005;-1;4;1;-1;-1;-1;-1;3;-1;-1;1;-1;-1;-1;0;-1;-1;-1;0;2;-1;-1;-1;-1;-1;25
5_1:0412320314132403140242031;1;8;0.0054816000000000005;6.6594845000000005;-1;4;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;4;-1;3;-1;-1;0;2;-1;-1;-1;3;-1;25
5_1:0412320314132403140242031;1;9;0.0030570000000000003;6.6594845000000005;-1;4;-1;-1;3;2;-1;-1;-1;-1;-1;-1;2;4;0;3;-1;-1;0;2;-1;-1;-1;-1;-1;25
5_1:0412320314132403140242031;2;7;96.7044266;97.2940174;-1;4;-1;-1;-1;-1;-1;-1;1;4;-1;3;2;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;1;25
5_1:0412320314132403140242031;3;9;0.3887664;0.5001552;-1;4;-1;-1;3;-1;-1;3;1;-1;1;-1;2;-1;-1;3;-1;-1;0;-1;-1;2;-1;-1;-1;25
5_1:0412320314132403140242031;3;10;0.0036846;0.5001552;-1;4;-1;-1;3;-1;-1;3;1;-1;-1;-1;2;-1;0;3;-1;-1;0;-1;4;2;-1;-1;-1;25
5_1:4013203421123043421021043;0;7;0.0053886;6.636310000000001;4;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;2;-1;-1;-1;3;4;-1;-1;-1;-1;-1;0;-1;3;25
5_1:4013203421123043421021043;0;8;0.0042691000000000005;6.636310000000001;4;-1;-1;-1;-1;-1;3;-1;-1;1;-1;2;-1;-1;-1;3;4;2;-1;-1;-1;-1;0;-1;-1;25
5_1:4013203421123043421021043;0;9;0.0033030000000000004;6.636310000000001;4;-1;-1;-1;-1;-1;3;4;-1;1;-1;2;-1;-1;-1;3;4;-1;-1;0;-1;-1;0;-1;-1;25
